row,model_id,base_size,total_labels,balanced_accuracy_mean,balanced_accuracy_std,balanced_accuracy_count,accuracy_mean,accuracy_std,accuracy_count,macro_f1_mean,macro_f1_std,macro_f1_count,mcc_mean,mcc_std,mcc_count,recall_blocked_mean,recall_blocked_std,recall_blocked_count,recall_assemblable_mean,recall_assemblable_std,recall_assemblable_count,roc_auc_mean,roc_auc_std,roc_auc_count,brier_mean,brier_std,brier_count,ece_10bin_mean,ece_10bin_std,ece_10bin_count,fit_wall_s_mean,fit_wall_s_std,fit_wall_s_count,predict_wall_s_mean,predict_wall_s_std,predict_wall_s_count,train_pos_rate_mean,train_pos_rate_std,train_pos_rate_count
al_diverse_uncertainty,extra_trees,200,2000,0.8223099720139402,0.008199064719727254,8,0.944325,0.0028383848525928754,8,0.8458133017513673,0.007188130549204691,8,0.6951341144387574,0.01473438208561093,8,0.6663602941176471,0.01713183448560932,8,0.9782596499102334,0.003161093764761681,8,0.960850920190226,0.008659385932238419,8,0.0869353510058301,0.0025929619828276625,8,0.19874438656496995,0.007078057812304365,8,0.24106912488059606,0.004030169618022837,8,0.07790319262130652,0.009510609203787709,8,0.5710625,0.005833630944788997,8
al_diverse_uncertainty,extra_trees,200,2100,0.8280825093726898,0.00614728200083753,8,0.945625,0.0021258611700404576,8,0.8502192944137258,0.004550267467370857,8,0.7035184958234909,0.009976549216463104,8,0.6778492647058824,0.014264313323022602,8,0.9783157540394973,0.003209654983055792,8,0.9609435332565477,0.008159594491647272,8,0.08741896834664592,0.0031308395122815816,8,0.2012439921355278,0.008678522504748938,8,0.2546335363731487,0.004723803797970064,8,0.0802698332699947,0.00466609169463065,8,0.5672619047619047,0.004867868642919255,8
al_diverse_uncertainty,extra_trees,200,2200,0.8285226792691942,0.005495988895844873,8,0.9460500000000001,0.0020639767440550033,8,0.8511705432565536,0.005142777750922332,8,0.7054162387634251,0.010604567689373743,8,0.6783088235294118,0.01141652579794337,8,0.9787365350089766,0.002284675403763161,8,0.9617912315846446,0.008685039398339445,8,0.08836129286271814,0.0025533361501798133,8,0.20407641153432268,0.007470371137566776,8,0.2704555886448361,0.011813218676178475,8,0.08294970315182582,0.008165910211201896,8,0.5649431818181818,0.0040832359496535435,8
al_diverse_uncertainty,extra_trees,200,2300,0.8304811671639033,0.01065416297427448,8,0.946125,0.0025677950519017957,8,0.8518800762004982,0.008148144037927447,8,0.7065012469739002,0.01566482422190261,8,0.6826746323529411,0.021435915709326014,8,0.9782877019748654,0.0015536459600491586,8,0.9634437250831661,0.007442519682022105,8,0.0888154005536469,0.003112302799192646,8,0.2058367971933318,0.008266324918323513,8,0.2885639321320923,0.011014441835153885,8,0.08692080211767461,0.005239052918799008,8,0.5623913043478261,0.0042153737890576965,8
al_diverse_uncertainty,extra_trees,200,2400,0.8342298305655296,0.006346500215085349,8,0.945975,0.0021312303622890664,8,0.8528479293224127,0.005504825601465225,8,0.7077312655280383,0.011077552054527363,8,0.69140625,0.013014524134656511,8,0.9770534111310593,0.0021881637936954352,8,0.9647242708938378,0.006278588437828332,8,0.08920235945692985,0.0029282585863204475,8,0.20708441726890478,0.007475478343877924,8,0.30708427597710397,0.024226527338932505,8,0.09164243248233106,0.008956305232364755,8,0.5593229166666667,0.004346919521384882,8
al_diverse_uncertainty,extra_trees,200,2500,0.8334730436160102,0.005286305721354752,8,0.945525,0.0017002100710542245,8,0.8517531753056656,0.004085189466320433,8,0.7054872079899179,0.00827402602520084,8,0.6902573529411764,0.011584424895017216,8,0.9766887342908438,0.0022327147610873488,8,0.9655252501584116,0.006167710343416717,8,0.08966243954944293,0.0034879092040778904,8,0.2078976018859659,0.008088496467529465,8,0.29752546876261476,0.006373555116306712,8,0.0853834845329402,0.007647818334261712,8,0.5572,0.004397401830301978,8
al_diverse_uncertainty,extra_trees,200,2600,0.8417737732997149,0.006765406748544287,8,0.948275,0.001095119041148423,8,0.8595748796796105,0.003589123189280418,8,0.7209813960364856,0.006711493539553836,8,0.7056525735294118,0.014785678335122392,8,0.9778949730700179,0.0017175038774017587,8,0.9672474612881508,0.005864446491045339,8,0.0897175148411974,0.0024397583721035617,8,0.21169858260505303,0.007829271552410548,8,0.30670425010612234,0.0071580306891080555,8,0.08193350500368979,0.0048664475898419065,8,0.55625,0.0037332324484215386,8
al_diverse_uncertainty,extra_trees,200,2700,0.8430903639507867,0.008972678350056551,8,0.947925,0.0016455567880984611,8,0.8592812045466623,0.004795219045470458,8,0.7202029062159065,0.009082102565391374,8,0.7090992647058824,0.0199381051494387,8,0.9770814631956912,0.0027627265761386867,8,0.966906143979697,0.005964552153289905,8,0.09017891496037793,0.0030183417374658942,8,0.2121956626416868,0.008757524807970709,8,0.32136778664425947,0.007036180177600538,8,0.09039809386013076,0.005794865392677467,8,0.554212962962963,0.004680409344112313,8
al_diverse_uncertainty,extra_trees,200,2800,0.8424657929823635,0.00689862885567103,8,0.94825,0.0023439892735005537,8,0.8597733607712874,0.0051356315341165824,8,0.721404557725978,0.010526757039578815,8,0.7072610294117647,0.01574426185595965,8,0.9776705565529623,0.003416105092324293,8,0.9680628791154029,0.005311154703892971,8,0.09087402173855405,0.0035927576157235553,8,0.2147808168218515,0.007876539854975707,8,0.32665591676777694,0.006723688451892517,8,0.09064967163430993,0.005314823464128888,8,0.5538839285714285,0.004490991549985466,8
al_diverse_uncertainty,extra_trees,200,2900,0.8477620640379132,0.012523067989159137,8,0.9496,0.0021725560982400337,8,0.8638647639213701,0.006876994891715393,8,0.7294693993328367,0.012909652126303413,8,0.7176011029411764,0.027370356159291336,8,0.9779230251346499,0.0033155051757292955,8,0.9683268469809377,0.005833892528097702,8,0.09010682672415006,0.0035137174742733432,8,0.21448434475390118,0.009800997504470364,8,0.35036985951592214,0.012252034670707403,8,0.09829829174850602,0.0111850464964289,8,0.553146551724138,0.004486309696175108,8
