# SOURCE: runs_dir=runs; benchmark=['overlap_ranked100_v2']; n_subgroups=42; generated=2026-07-01T17:57:43+00:00
variant,model_id,optimizer,method,gate,tau_decide_mm3,p_star,verified_ok,false_ok,coverage_n,proximity_n,mean_l2,mean_l1,mean_l0,mean_final_overlap_mm3,sim_n_success,sim_baseline_mean_LD,sim_final_mean_LD,sim_mean_dLD,sim_median_dLD,sim_mean_dCD0,sim_mean_dCD,sim_final_vlm_ok_rate,n_starts,benchmark_id,run_id
e,raw_log_huber_100k,receding_multistep_penalty,Receding-horizon multistep (distance-penalized),reg,0.5,,91,9,100,91,0.30309499713253163,0.6671385939191498,6.21978021978022,213.7213453058869,87,489.2415940249103,15.356922020423577,-473.8846720044865,0.22287384965540546,-0.000977969170801385,-644.3711462789748,1.0,100,overlap_ranked100_v2,model_e_raw_log_huber_featgrad_raw__receding_multistep_penalty__raw_log_huber_100k
e,raw_log_huber_100k,receding_multistep_penalty,Receding-horizon multistep (distance-penalized),reg,0.1,,99,1,100,99,0.3073388642780729,0.6859850448816921,6.393939393939394,0.05108657217068843,87,489.2415940249103,15.356922020423577,-473.8846720044865,0.22287384965540546,-0.000977969170801385,-644.3711462789748,1.0,100,overlap_ranked100_v2,model_e_raw_log_huber_featgrad_raw__receding_multistep_penalty__raw_log_huber_100k
e,raw_log_huber_100k,receding_multistep_penalty,Receding-horizon multistep (distance-penalized),reg,0.01,,99,1,100,99,0.31935483033410605,0.7218872826527436,6.686868686868687,0.05108657217068843,87,489.2415940249103,15.356922020423577,-473.8846720044865,0.22287384965540546,-0.000977969170801385,-644.3711462789748,1.0,100,overlap_ranked100_v2,model_e_raw_log_huber_featgrad_raw__receding_multistep_penalty__raw_log_huber_100k
e,raw_log_huber_100k,trust_region_hybrid,Trust-region top-x cloud (no shrinkage),reg,1.0,,73,24,100,73,0.15543643588764378,0.41726830313655755,9.698630136986301,3934.474231988763,73,578.8264961219573,14.443067927456998,-564.3834281945002,0.09316778311479013,-8.120717280396715e-05,-767.9350205649463,1.0,100,overlap_ranked100_v2,model_e_raw_log_huber_featgrad_raw__trust_region_hybrid__raw_log_huber_100k
e,raw_log_huber_100k,trust_region_hybrid,Trust-region top-x cloud (no shrinkage),reg,0.5,,84,13,100,84,0.1537943352920441,0.4107864928011348,9.845238095238095,3883.8634873971478,73,578.8264961219573,14.443067927456998,-564.3834281945002,0.09316778311479013,-8.120717280396715e-05,-767.9350205649463,1.0,100,overlap_ranked100_v2,model_e_raw_log_huber_featgrad_raw__trust_region_hybrid__raw_log_huber_100k
e,raw_log_huber_100k,trust_region_hybrid,Trust-region top-x cloud (no shrinkage),reg,0.1,,96,1,100,96,0.1857050009400553,0.4869829055199797,9.927083333333334,3752.6492972630367,73,578.8264961219573,14.443067927456998,-564.3834281945002,0.09316778311479013,-8.120717280396715e-05,-767.9350205649463,1.0,100,overlap_ranked100_v2,model_e_raw_log_huber_featgrad_raw__trust_region_hybrid__raw_log_huber_100k
e,raw_log_huber_100k,trust_region_hybrid,Trust-region top-x cloud (no shrinkage),reg,0.01,,96,0,100,96,0.21204181835727157,0.5328528520539563,9.333333333333334,3752.6492972630367,73,578.8264961219573,14.443067927456998,-564.3834281945002,0.09316778311479013,-8.120717280396715e-05,-767.9350205649463,1.0,100,overlap_ranked100_v2,model_e_raw_log_huber_featgrad_raw__trust_region_hybrid__raw_log_huber_100k
e,raw_log_huber_100k,trust_region_hybrid_shrinkage,Trust-region top-x cloud + clean-preserving shrinkage,reg,1.0,,64,33,100,64,0.12444912717246648,0.2988752374464294,7.953125,5137.538510564042,64,9.079056074993586,14.006152594694052,4.927096519700471,0.042051766349966435,-0.00021390749402828155,-875.8504139140102,1.0,100,overlap_ranked100_v2,model_e_raw_log_huber_featgrad_raw__trust_region_hybrid_shrinkage__raw_log_huber_100k
e,raw_log_huber_100k,trust_region_hybrid_shrinkage,Trust-region top-x cloud + clean-preserving shrinkage,reg,0.5,,80,17,100,80,0.13071304143216428,0.3167288143878603,7.9,4368.787839574571,64,9.079056074993586,14.006152594694052,4.927096519700471,0.042051766349966435,-0.00021390749402828155,-875.8504139140102,1.0,100,overlap_ranked100_v2,model_e_raw_log_huber_featgrad_raw__trust_region_hybrid_shrinkage__raw_log_huber_100k
e,raw_log_huber_100k,trust_region_hybrid_shrinkage,Trust-region top-x cloud + clean-preserving shrinkage,reg,0.1,,96,1,100,96,0.15297334631347792,0.3731565906449393,7.927083333333333,3779.351323563205,64,9.079056074993586,14.006152594694052,4.927096519700471,0.042051766349966435,-0.00021390749402828155,-875.8504139140102,1.0,100,overlap_ranked100_v2,model_e_raw_log_huber_featgrad_raw__trust_region_hybrid_shrinkage__raw_log_huber_100k
e,raw_log_huber_100k,trust_region_hybrid_shrinkage,Trust-region top-x cloud + clean-preserving shrinkage,reg,0.01,,95,1,100,95,0.17657849561462657,0.41411621782519153,7.526315789473684,3752.6886309213423,64,9.079056074993586,14.006152594694052,4.927096519700471,0.042051766349966435,-0.00021390749402828155,-875.8504139140102,1.0,100,overlap_ranked100_v2,model_e_raw_log_huber_featgrad_raw__trust_region_hybrid_shrinkage__raw_log_huber_100k
f,eng_multitask_gate_strong_100k,all,"All (best of 6, CAD-adjudicated)",reg,1.0,,94,6,100,94,0.2376697670893882,0.390205380086731,2.5319148936170213,0.30940796651602065,94,454.17752460623007,14.885826809409178,-439.2916977968205,0.008253682916469884,0.0003519988551154907,-940.3204842190647,1.0,100,overlap_ranked100_v2,model_f_eng_multitask_gate_strong_binarygate_detached__all__eng_multitask_gate_strong_100k
f,eng_multitask_gate_strong_100k,full_coordinate_grid_refine,Full coordinate grid + refine,binary_and,1.0,0.5,62,27,100,62,0.17676086878862576,0.17676086878862576,1.0,26820.5284825123,62,690.0645652435941,14.150859379066258,-675.9137058645274,0.0,-6.406424549325363e-05,-0.023003863731443787,1.0,100,overlap_ranked100_v2,model_f_eng_multitask_gate_strong_binarygate_detached__full_coordinate_grid_refine__eng_multitask_gate_strong_100k
f,eng_multitask_gate_strong_100k,full_coordinate_grid_refine,Full coordinate grid + refine,binary_and,0.5,0.5,68,21,100,68,0.17691402552813187,0.17691402552813187,1.0,26808.314150959548,62,690.0645652435941,14.150859379066258,-675.9137058645274,0.0,-6.406424549325363e-05,-0.023003863731443787,1.0,100,overlap_ranked100_v2,model_f_eng_multitask_gate_strong_binarygate_detached__full_coordinate_grid_refine__eng_multitask_gate_strong_100k
f,eng_multitask_gate_strong_100k,full_coordinate_grid_refine,Full coordinate grid + refine,binary_and,0.1,0.5,79,10,100,79,0.18643532341795516,0.18643532341795516,1.0,26683.3461745177,62,690.0645652435941,14.150859379066258,-675.9137058645274,0.0,-6.406424549325363e-05,-0.023003863731443787,1.0,100,overlap_ranked100_v2,model_f_eng_multitask_gate_strong_binarygate_detached__full_coordinate_grid_refine__eng_multitask_gate_strong_100k
f,eng_multitask_gate_strong_100k,full_coordinate_grid_refine,Full coordinate grid + refine,binary_and,0.01,0.5,85,4,100,85,0.23037450763251038,0.23037450763251038,1.0,26661.97278346939,62,690.0645652435941,14.150859379066258,-675.9137058645274,0.0,-6.406424549325363e-05,-0.023003863731443787,1.0,100,overlap_ranked100_v2,model_f_eng_multitask_gate_strong_binarygate_detached__full_coordinate_grid_refine__eng_multitask_gate_strong_100k
f,eng_multitask_gate_strong_100k,full_coordinate_grid_refine,Full coordinate grid + refine,binary_and,1.0,0.4,62,27,100,62,0.17676086878862576,0.17676086878862576,1.0,26820.5284825123,62,690.0645652435941,14.150859379066258,-675.9137058645274,0.0,-6.406424549325363e-05,-0.023003863731443787,1.0,100,overlap_ranked100_v2,model_f_eng_multitask_gate_strong_binarygate_detached__full_coordinate_grid_refine__eng_multitask_gate_strong_100k
f,eng_multitask_gate_strong_100k,full_coordinate_grid_refine,Full coordinate grid + refine,binary_and,1.0,0.3,63,26,100,63,0.1774983357684159,0.1774983357684159,1.0,26820.389535406026,62,690.0645652435941,14.150859379066258,-675.9137058645274,0.0,-6.406424549325363e-05,-0.023003863731443787,1.0,100,overlap_ranked100_v2,model_f_eng_multitask_gate_strong_binarygate_detached__full_coordinate_grid_refine__eng_multitask_gate_strong_100k
f,eng_multitask_gate_strong_100k,full_coordinate_grid_refine,Full coordinate grid + refine,binary_and,1.0,0.2,70,19,100,70,0.17246721758470832,0.17246721758470832,1.0,26808.040613195757,62,690.0645652435941,14.150859379066258,-675.9137058645274,0.0,-6.406424549325363e-05,-0.023003863731443787,1.0,100,overlap_ranked100_v2,model_f_eng_multitask_gate_strong_binarygate_detached__full_coordinate_grid_refine__eng_multitask_gate_strong_100k
f,eng_multitask_gate_strong_100k,one_shot_gradient_line_search,One-shot gradient line search,binary_and,1.0,0.5,81,16,100,81,0.28232487149865737,0.6054375259236494,5.0,5531.413711569701,81,524.3802367870021,18.760240692562462,-505.61999609443933,0.05992895913946761,0.0009809130631676134,-692.1011801230372,1.0,100,overlap_ranked100_v2,model_f_eng_multitask_gate_strong_binarygate_detached__one_shot_gradient_line_search__eng_multitask_gate_strong_100k
f,eng_multitask_gate_strong_100k,one_shot_gradient_line_search,One-shot gradient line search,binary_and,0.5,0.5,86,11,100,86,0.2831576178061111,0.6059377302124621,4.976744186046512,5525.203800271556,81,524.3802367870021,18.760240692562462,-505.61999609443933,0.05992895913946761,0.0009809130631676134,-692.1011801230372,1.0,100,overlap_ranked100_v2,model_f_eng_multitask_gate_strong_binarygate_detached__one_shot_gradient_line_search__eng_multitask_gate_strong_100k
f,eng_multitask_gate_strong_100k,one_shot_gradient_line_search,One-shot gradient line search,binary_and,0.1,0.5,94,3,100,94,0.315353708368603,0.6756539382992577,5.0,5522.757818193895,81,524.3802367870021,18.760240692562462,-505.61999609443933,0.05992895913946761,0.0009809130631676134,-692.1011801230372,1.0,100,overlap_ranked100_v2,model_f_eng_multitask_gate_strong_binarygate_detached__one_shot_gradient_line_search__eng_multitask_gate_strong_100k
f,eng_multitask_gate_strong_100k,one_shot_gradient_line_search,One-shot gradient line search,binary_and,0.01,0.5,95,2,100,95,0.40650114204339444,0.8778978536437143,5.0,5522.2845739745935,81,524.3802367870021,18.760240692562462,-505.61999609443933,0.05992895913946761,0.0009809130631676134,-692.1011801230372,1.0,100,overlap_ranked100_v2,model_f_eng_multitask_gate_strong_binarygate_detached__one_shot_gradient_line_search__eng_multitask_gate_strong_100k
f,eng_multitask_gate_strong_100k,one_shot_gradient_line_search,One-shot gradient line search,binary_and,1.0,0.4,81,16,100,81,0.28232487149865737,0.6054375259236494,5.0,5531.413711569701,81,524.3802367870021,18.760240692562462,-505.61999609443933,0.05992895913946761,0.0009809130631676134,-692.1011801230372,1.0,100,overlap_ranked100_v2,model_f_eng_multitask_gate_strong_binarygate_detached__one_shot_gradient_line_search__eng_multitask_gate_strong_100k
f,eng_multitask_gate_strong_100k,one_shot_gradient_line_search,One-shot gradient line search,binary_and,1.0,0.3,81,16,100,81,0.2837994726430644,0.6086788535320548,5.0,5531.368536782718,81,524.3802367870021,18.760240692562462,-505.61999609443933,0.05992895913946761,0.0009809130631676134,-692.1011801230372,1.0,100,overlap_ranked100_v2,model_f_eng_multitask_gate_strong_binarygate_detached__one_shot_gradient_line_search__eng_multitask_gate_strong_100k
f,eng_multitask_gate_strong_100k,one_shot_gradient_line_search,One-shot gradient line search,binary_and,1.0,0.2,87,10,100,87,0.27948941903939245,0.599030688379579,5.0,5524.873752775722,81,524.3802367870021,18.760240692562462,-505.61999609443933,0.05992895913946761,0.0009809130631676134,-692.1011801230372,1.0,100,overlap_ranked100_v2,model_f_eng_multitask_gate_strong_binarygate_detached__one_shot_gradient_line_search__eng_multitask_gate_strong_100k
f,eng_multitask_gate_strong_100k,receding_multistep_gradient,Receding-horizon multistep gradient,binary_and,1.0,0.5,92,8,100,92,0.4005805296972042,0.9093062853069823,5.630434782608695,47.06552112342585,92,463.21618223827903,15.382981867798076,-447.833200370481,0.19198849689500008,0.00042571116377235224,-604.0211919318799,1.0,100,overlap_ranked100_v2,model_f_eng_multitask_gate_strong_binarygate_detached__receding_multistep_gradient__eng_multitask_gate_strong_100k
f,eng_multitask_gate_strong_100k,receding_multistep_gradient,Receding-horizon multistep gradient,binary_and,0.5,0.5,94,6,100,94,0.3967460034082669,0.9056931106106973,5.76595744680851,46.98292227727412,92,463.21618223827903,15.382981867798076,-447.833200370481,0.19198849689500008,0.00042571116377235224,-604.0211919318799,1.0,100,overlap_ranked100_v2,model_f_eng_multitask_gate_strong_binarygate_detached__receding_multistep_gradient__eng_multitask_gate_strong_100k
f,eng_multitask_gate_strong_100k,receding_multistep_gradient,Receding-horizon multistep gradient,binary_and,0.1,0.5,98,2,100,98,0.39660228076135784,0.9104522532285144,5.877551020408164,46.40915103843865,92,463.21618223827903,15.382981867798076,-447.833200370481,0.19198849689500008,0.00042571116377235224,-604.0211919318799,1.0,100,overlap_ranked100_v2,model_f_eng_multitask_gate_strong_binarygate_detached__receding_multistep_gradient__eng_multitask_gate_strong_100k
f,eng_multitask_gate_strong_100k,receding_multistep_gradient,Receding-horizon multistep gradient,binary_and,0.01,0.5,99,0,100,99,0.4087387772606678,0.9580032834092891,6.1313131313131315,46.321915438803565,92,463.21618223827903,15.382981867798076,-447.833200370481,0.19198849689500008,0.00042571116377235224,-604.0211919318799,1.0,100,overlap_ranked100_v2,model_f_eng_multitask_gate_strong_binarygate_detached__receding_multistep_gradient__eng_multitask_gate_strong_100k
f,eng_multitask_gate_strong_100k,receding_multistep_gradient,Receding-horizon multistep gradient,binary_and,1.0,0.4,92,8,100,92,0.4005805296972042,0.9093062853069823,5.630434782608695,47.06552112342585,92,463.21618223827903,15.382981867798076,-447.833200370481,0.19198849689500008,0.00042571116377235224,-604.0211919318799,1.0,100,overlap_ranked100_v2,model_f_eng_multitask_gate_strong_binarygate_detached__receding_multistep_gradient__eng_multitask_gate_strong_100k
f,eng_multitask_gate_strong_100k,receding_multistep_gradient,Receding-horizon multistep gradient,binary_and,1.0,0.3,93,7,100,93,0.39697430492793784,0.9010568704045215,5.623655913978495,47.001533230957314,92,463.21618223827903,15.382981867798076,-447.833200370481,0.19198849689500008,0.00042571116377235224,-604.0211919318799,1.0,100,overlap_ranked100_v2,model_f_eng_multitask_gate_strong_binarygate_detached__receding_multistep_gradient__eng_multitask_gate_strong_100k
f,eng_multitask_gate_strong_100k,receding_multistep_gradient,Receding-horizon multistep gradient,binary_and,1.0,0.2,94,6,100,94,0.3930041586159871,0.8920209161763484,5.617021276595745,46.98292227727412,92,463.21618223827903,15.382981867798076,-447.833200370481,0.19198849689500008,0.00042571116377235224,-604.0211919318799,1.0,100,overlap_ranked100_v2,model_f_eng_multitask_gate_strong_binarygate_detached__receding_multistep_gradient__eng_multitask_gate_strong_100k
f,eng_multitask_gate_strong_100k,receding_multistep_penalty,Receding-horizon multistep (distance-penalized),binary_and,1.0,0.5,92,8,100,92,0.3765020146422265,0.860869742387915,6.076086956521739,47.06552112342585,92,463.21618223827903,16.03910178206632,-447.17708045621276,0.27777139774285065,0.0004350892971022393,-604.0228873090649,1.0,100,overlap_ranked100_v2,model_f_eng_multitask_gate_strong_binarygate_detached__receding_multistep_penalty__eng_multitask_gate_strong_100k
f,eng_multitask_gate_strong_100k,receding_multistep_penalty,Receding-horizon multistep (distance-penalized),binary_and,0.5,0.5,94,6,100,94,0.37302514093885725,0.8580911650587721,6.223404255319149,46.98292227727412,92,463.21618223827903,16.03910178206632,-447.17708045621276,0.27777139774285065,0.0004350892971022393,-604.0228873090649,1.0,100,overlap_ranked100_v2,model_f_eng_multitask_gate_strong_binarygate_detached__receding_multistep_penalty__eng_multitask_gate_strong_100k
f,eng_multitask_gate_strong_100k,receding_multistep_penalty,Receding-horizon multistep (distance-penalized),binary_and,0.1,0.5,98,2,100,98,0.3714173225336059,0.8587382249991048,6.326530612244898,46.40915103843865,92,463.21618223827903,16.03910178206632,-447.17708045621276,0.27777139774285065,0.0004350892971022393,-604.0228873090649,1.0,100,overlap_ranked100_v2,model_f_eng_multitask_gate_strong_binarygate_detached__receding_multistep_penalty__eng_multitask_gate_strong_100k
f,eng_multitask_gate_strong_100k,receding_multistep_penalty,Receding-horizon multistep (distance-penalized),binary_and,0.01,0.5,99,0,100,99,0.3799913516251821,0.8979548980327169,6.595959595959596,46.321915438803565,92,463.21618223827903,16.03910178206632,-447.17708045621276,0.27777139774285065,0.0004350892971022393,-604.0228873090649,1.0,100,overlap_ranked100_v2,model_f_eng_multitask_gate_strong_binarygate_detached__receding_multistep_penalty__eng_multitask_gate_strong_100k
f,eng_multitask_gate_strong_100k,receding_multistep_penalty,Receding-horizon multistep (distance-penalized),binary_and,1.0,0.4,92,8,100,92,0.3765020146422265,0.860869742387915,6.076086956521739,47.06552112342585,92,463.21618223827903,16.03910178206632,-447.17708045621276,0.27777139774285065,0.0004350892971022393,-604.0228873090649,1.0,100,overlap_ranked100_v2,model_f_eng_multitask_gate_strong_binarygate_detached__receding_multistep_penalty__eng_multitask_gate_strong_100k
f,eng_multitask_gate_strong_100k,receding_multistep_penalty,Receding-horizon multistep (distance-penalized),binary_and,1.0,0.3,93,7,100,93,0.3729983794212227,0.8529430759756943,6.086021505376344,47.001533230957314,92,463.21618223827903,16.03910178206632,-447.17708045621276,0.27777139774285065,0.0004350892971022393,-604.0228873090649,1.0,100,overlap_ranked100_v2,model_f_eng_multitask_gate_strong_binarygate_detached__receding_multistep_penalty__eng_multitask_gate_strong_100k
f,eng_multitask_gate_strong_100k,receding_multistep_penalty,Receding-horizon multistep (distance-penalized),binary_and,1.0,0.2,94,6,100,94,0.36928329614657746,0.8444189706244236,6.074468085106383,46.98292227727412,92,463.21618223827903,16.03910178206632,-447.17708045621276,0.27777139774285065,0.0004350892971022393,-604.0228873090649,1.0,100,overlap_ranked100_v2,model_f_eng_multitask_gate_strong_binarygate_detached__receding_multistep_penalty__eng_multitask_gate_strong_100k
f,eng_multitask_gate_strong_100k,trust_region_hybrid,Trust-region top-x cloud (no shrinkage),binary_and,1.0,0.5,80,15,100,80,0.18266990584666712,0.4661948823654221,9.2875,16130.248219410221,80,530.912995245259,35.37962610022048,-495.53336914503836,0.06110725497892222,0.00019767291197946615,-404.153567348827,1.0,100,overlap_ranked100_v2,model_f_eng_multitask_gate_strong_binarygate_detached__trust_region_hybrid__eng_multitask_gate_strong_100k
f,eng_multitask_gate_strong_100k,trust_region_hybrid,Trust-region top-x cloud (no shrinkage),binary_and,0.5,0.5,86,9,100,86,0.18521041005357922,0.47850986348756525,9.476744186046512,16109.482866761864,80,530.912995245259,35.37962610022048,-495.53336914503836,0.06110725497892222,0.00019767291197946615,-404.153567348827,1.0,100,overlap_ranked100_v2,model_f_eng_multitask_gate_strong_binarygate_detached__trust_region_hybrid__eng_multitask_gate_strong_100k
f,eng_multitask_gate_strong_100k,trust_region_hybrid,Trust-region top-x cloud (no shrinkage),binary_and,0.1,0.5,92,3,100,92,0.20244709266196043,0.5136310132141523,9.478260869565217,16108.348280035549,80,530.912995245259,35.37962610022048,-495.53336914503836,0.06110725497892222,0.00019767291197946615,-404.153567348827,1.0,100,overlap_ranked100_v2,model_f_eng_multitask_gate_strong_binarygate_detached__trust_region_hybrid__eng_multitask_gate_strong_100k
f,eng_multitask_gate_strong_100k,trust_region_hybrid,Trust-region top-x cloud (no shrinkage),binary_and,0.01,0.5,93,2,100,93,0.22890514686824173,0.5615514510208341,9.193548387096774,16122.759264167345,80,530.912995245259,35.37962610022048,-495.53336914503836,0.06110725497892222,0.00019767291197946615,-404.153567348827,1.0,100,overlap_ranked100_v2,model_f_eng_multitask_gate_strong_binarygate_detached__trust_region_hybrid__eng_multitask_gate_strong_100k
f,eng_multitask_gate_strong_100k,trust_region_hybrid,Trust-region top-x cloud (no shrinkage),binary_and,1.0,0.4,81,14,100,81,0.18286887827317125,0.4671985209841655,9.296296296296296,16129.779483107684,80,530.912995245259,35.37962610022048,-495.53336914503836,0.06110725497892222,0.00019767291197946615,-404.153567348827,1.0,100,overlap_ranked100_v2,model_f_eng_multitask_gate_strong_binarygate_detached__trust_region_hybrid__eng_multitask_gate_strong_100k
f,eng_multitask_gate_strong_100k,trust_region_hybrid,Trust-region top-x cloud (no shrinkage),binary_and,1.0,0.3,81,14,100,81,0.18346724895413383,0.4692109639308606,9.320987654320987,16125.338230747278,80,530.912995245259,35.37962610022048,-495.53336914503836,0.06110725497892222,0.00019767291197946615,-404.153567348827,1.0,100,overlap_ranked100_v2,model_f_eng_multitask_gate_strong_binarygate_detached__trust_region_hybrid__eng_multitask_gate_strong_100k
f,eng_multitask_gate_strong_100k,trust_region_hybrid,Trust-region top-x cloud (no shrinkage),binary_and,1.0,0.2,88,7,100,88,0.17994755936650414,0.460892373137038,9.420454545454545,16108.942903821988,80,530.912995245259,35.37962610022048,-495.53336914503836,0.06110725497892222,0.00019767291197946615,-404.153567348827,1.0,100,overlap_ranked100_v2,model_f_eng_multitask_gate_strong_binarygate_detached__trust_region_hybrid__eng_multitask_gate_strong_100k
f,eng_multitask_gate_strong_100k,trust_region_hybrid_shrinkage,Trust-region top-x cloud + clean-preserving shrinkage,binary_and,1.0,0.5,76,19,100,76,0.14291639358433783,0.32335876915740613,7.565789473684211,16231.611257029308,76,557.2753800747121,17.11255099367071,-540.1628290810412,0.04027426492968367,0.00016735586369828176,-425.4221328024314,1.0,100,overlap_ranked100_v2,model_f_eng_multitask_gate_strong_binarygate_detached__trust_region_hybrid_shrinkage__eng_multitask_gate_strong_100k
f,eng_multitask_gate_strong_100k,trust_region_hybrid_shrinkage,Trust-region top-x cloud + clean-preserving shrinkage,binary_and,0.5,0.5,81,14,100,81,0.15408044014516808,0.3525860303862896,7.54320987654321,16199.468171184873,76,557.2753800747121,17.11255099367071,-540.1628290810412,0.04027426492968367,0.00016735586369828176,-425.4221328024314,1.0,100,overlap_ranked100_v2,model_f_eng_multitask_gate_strong_binarygate_detached__trust_region_hybrid_shrinkage__eng_multitask_gate_strong_100k
f,eng_multitask_gate_strong_100k,trust_region_hybrid_shrinkage,Trust-region top-x cloud + clean-preserving shrinkage,binary_and,0.1,0.5,89,6,100,89,0.1707587092803395,0.40575312223284393,7.955056179775281,16151.885266811232,76,557.2753800747121,17.11255099367071,-540.1628290810412,0.04027426492968367,0.00016735586369828176,-425.4221328024314,1.0,100,overlap_ranked100_v2,model_f_eng_multitask_gate_strong_binarygate_detached__trust_region_hybrid_shrinkage__eng_multitask_gate_strong_100k
f,eng_multitask_gate_strong_100k,trust_region_hybrid_shrinkage,Trust-region top-x cloud + clean-preserving shrinkage,binary_and,0.01,0.5,92,3,100,92,0.19986757663905982,0.45600765904720963,7.717391304347826,16122.98821424481,76,557.2753800747121,17.11255099367071,-540.1628290810412,0.04027426492968367,0.00016735586369828176,-425.4221328024314,1.0,100,overlap_ranked100_v2,model_f_eng_multitask_gate_strong_binarygate_detached__trust_region_hybrid_shrinkage__eng_multitask_gate_strong_100k
f,eng_multitask_gate_strong_100k,trust_region_hybrid_shrinkage,Trust-region top-x cloud + clean-preserving shrinkage,binary_and,1.0,0.4,76,19,100,76,0.14297788501260125,0.32354895142308593,7.578947368421052,16231.611257029308,76,557.2753800747121,17.11255099367071,-540.1628290810412,0.04027426492968367,0.00016735586369828176,-425.4221328024314,1.0,100,overlap_ranked100_v2,model_f_eng_multitask_gate_strong_binarygate_detached__trust_region_hybrid_shrinkage__eng_multitask_gate_strong_100k
f,eng_multitask_gate_strong_100k,trust_region_hybrid_shrinkage,Trust-region top-x cloud + clean-preserving shrinkage,binary_and,1.0,0.3,76,19,100,76,0.14468613147931,0.3270935617151532,7.618421052631579,16224.90324198869,76,557.2753800747121,17.11255099367071,-540.1628290810412,0.04027426492968367,0.00016735586369828176,-425.4221328024314,1.0,100,overlap_ranked100_v2,model_f_eng_multitask_gate_strong_binarygate_detached__trust_region_hybrid_shrinkage__eng_multitask_gate_strong_100k
f,eng_multitask_gate_strong_100k,trust_region_hybrid_shrinkage,Trust-region top-x cloud + clean-preserving shrinkage,binary_and,1.0,0.2,82,13,100,82,0.1471666470715295,0.33684393453946454,7.658536585365853,16226.688772490972,76,557.2753800747121,17.11255099367071,-540.1628290810412,0.04027426492968367,0.00016735586369828176,-425.4221328024314,1.0,100,overlap_ranked100_v2,model_f_eng_multitask_gate_strong_binarygate_detached__trust_region_hybrid_shrinkage__eng_multitask_gate_strong_100k
