variant_id,arch_id,budget,n_runs,engineered,loss_variant,multitask,mae_log_mean,mae_log_std,typical_factor_mean,typical_factor_std,gate_f1_mean,gate_f1_std,spearman_mm3_mean,spearman_mm3_std,cond_mae_log_mean,cond_mae_log_std,cond_typical_factor_mean,cond_typical_factor_std,gate_f1_binary_mean,gate_f1_binary_std
eng_multitask_gate_strong,mlp_256_128_64_32,10000,30,True,multitask_gate,True,0.3432325710091597,0.024140602555561087,2.2074425957411847,0.12518449449313293,0.9276783934775253,0.009639336307954676,0.7675826111826113,0.030120561935329523,0.6197744127165168,0.03986884928194717,4.18354171697731,0.3848330927041108,0.9291502371984373,0.009963839360674834
eng_multitask_gate_strong,mlp_256_128_64_32,15000,30,True,multitask_gate,True,0.3330825150720835,0.017726249799318212,2.1549229728396266,0.08778896386609927,0.9312566583468335,0.005903046061974168,0.7740308698803867,0.029581039201394904,0.6049643254884262,0.03639909154810161,4.0406252162102305,0.3428942754127792,0.9316708641489083,0.00607430574552849
eng_multitask_gate_strong,mlp_256_128_64_32,20000,30,True,multitask_gate,True,0.3197714613051368,0.01580868828909078,2.0895468884123116,0.07712751931936247,0.9330623343297204,0.007916139983820973,0.7892318015079504,0.02569506251127167,0.5937093883941199,0.042045729709564474,3.941581960451413,0.38005777200709806,0.9339335151840742,0.0067488635638593844
eng_multitask_gate_strong,mlp_256_128_64_32,25000,30,True,multitask_gate,True,0.31618678084087887,0.016694111675733335,2.0725188025722234,0.08030693476849471,0.9346260479409904,0.007250909478943549,0.7923406896673105,0.03441822118710047,0.5817756683211095,0.03313063397155718,3.828161096978536,0.28957216641716077,0.9344879572402749,0.006842559734467469
eng_multitask_gate_strong,mlp_256_128_64_32,30000,30,True,multitask_gate,True,0.3125832483184132,0.01455741787186764,2.0550374608428226,0.06918198665822978,0.9357866969091375,0.006984394878498672,0.7845958516958353,0.02724500062420951,0.5594254473431902,0.027435816971455397,3.6330141064457444,0.23125262576312003,0.9377441665329559,0.004544556713378565
eng_multitask_gate_strong,mlp_256_128_64_32,35000,30,True,multitask_gate,True,0.3111936136667251,0.011738517003992166,2.0480791846215203,0.05524896987001022,0.934777989141973,0.004644839409177945,0.7816304981949096,0.018113587428178445,0.5503581143201092,0.0285009758583817,3.5584929248898645,0.2352222746835926,0.9371171793180465,0.004325307574905872
eng_multitask_gate_strong,mlp_256_128_64_32,40000,30,True,multitask_gate,True,0.3045042808779726,0.013413586093492687,2.016994165839312,0.06236274313656131,0.9352716343656937,0.004982590633719227,0.7874120218757513,0.021137358647083864,0.5405720784724026,0.025805511754408903,3.4779229983585274,0.20965379913005566,0.9382195967840339,0.004477630760351132
eng_multitask_gate_strong,mlp_256_128_64_32,45000,30,True,multitask_gate,True,0.3078808207630942,0.015261736771559467,2.033023640691492,0.07244797467397113,0.9348999822332426,0.005303869746598205,0.7882244849142407,0.022534410487190598,0.5330454298867615,0.025087534744105557,3.417862531316099,0.20122609719214912,0.937954458441124,0.00426304449413949
eng_multitask_gate_strong,mlp_256_128_64_32,50000,30,True,multitask_gate,True,0.3071857432491793,0.015148574294205585,2.02975558763991,0.0719106337404913,0.9341896171497839,0.0038404719149436146,0.7868099670403984,0.017892409917396976,0.5346939489535764,0.027834725347713054,3.4320247400253483,0.2178795592898527,0.9383391296406477,0.0034794196879473875
eng_multitask_gate_strong,mlp_256_128_64_32,60000,30,True,multitask_gate,True,0.30503064499768906,0.019367811297963014,2.020510468837425,0.09442259199547633,0.9348674309587597,0.005418996859355232,0.7923476230818786,0.02551770332875456,0.5306088679953849,0.029568474035757252,3.40094719225129,0.23826900241290494,0.939289650270569,0.004489887671002683
