architecture,row,base_size,total_labels,balanced_accuracy_mean,balanced_accuracy_std,balanced_accuracy_count,recall_blocked_mean,recall_blocked_std,recall_blocked_count,recall_assemblable_mean,recall_assemblable_std,recall_assemblable_count,roc_auc_mean,roc_auc_std,roc_auc_count,mcc_mean,mcc_std,mcc_count,brier_mean,brier_std,brier_count,ece_10bin_mean,ece_10bin_std,ece_10bin_count,fit_wall_s_mean,fit_wall_s_std,fit_wall_s_count,parameter_count_mean,parameter_count_std,parameter_count_count
part_graph_mpnn_v1,baseline_random,0,500,0.8964931618967157,0.016255086435728493,5,0.8860294117647058,0.02975443760337987,5,0.9069569120287253,0.01581029891757839,5,0.9654130006468475,0.009198146611944067,5,0.6449449127493696,0.035233462635585855,5,0.0669080678118129,0.009124173920496814,5,0.08941715512326728,0.01823686637299838,5,7.3646881084190685,1.6567837631232014,5,34225.0,0.0,5
part_graph_mpnn_v1,baseline_random,0,1000,0.9273286513887422,0.0051499870090742274,5,0.9514705882352942,0.022573649166189366,5,0.9031867145421903,0.02159395387213488,5,0.9792179579417045,0.0016681525356953748,5,0.6810598872401018,0.03148453735589018,5,0.06374825862787206,0.010181276880210026,5,0.0955802810235064,0.02005653673151984,5,14.881543924799189,3.2394837136201566,5,34225.0,0.0,5
part_graph_mpnn_v1,baseline_random,0,2000,0.9357145685922484,0.006389034255551786,5,0.9566176470588236,0.020902602547352683,5,0.9148114901256733,0.014591043514479056,5,0.9835359957492871,0.0025222438548508723,5,0.7074683000762042,0.02109990402604731,5,0.05558982141890091,0.006287342281555419,5,0.08572506476809455,0.013909453212568383,5,25.58245286679594,3.9421615564803383,5,34225.0,0.0,5
part_graph_mpnn_v1,baseline_random,0,3500,0.9477228324004647,0.002629858611027365,5,0.9779411764705882,0.007906548958678919,5,0.917504488330341,0.009418277565949856,5,0.9876656721934735,0.0005806176458972867,5,0.7264304972988821,0.016818243121653514,5,0.05216002426438916,0.0048883254689912805,5,0.08458816414154224,0.009605678166370729,5,57.5112646501977,9.974786059383877,5,34225.0,0.0,5
part_graph_mpnn_v1,row1_pure_hybrid,0,250,0.8630681780679058,0.0258436815593362,8,0.8513327205882353,0.07662494962598106,8,0.8748036355475763,0.050313424886622785,8,0.9464370062011564,0.014973037992463783,8,0.5706991127844517,0.055364212219809084,8,0.08990172119742519,0.027504988181275603,8,0.1135846564765054,0.053551073707393135,8,3.3808259480065317,1.1094653606247769,8,34225.0,0.0,8
part_graph_mpnn_v1,row1_pure_hybrid,0,500,0.8868538536936319,0.016278688589348663,8,0.9028033088235294,0.056457106746788284,8,0.8709043985637342,0.0377869417608697,8,0.9545792210931724,0.008013930304652422,8,0.5933630683221249,0.03506906718267947,8,0.08973954092115655,0.01740915209113265,8,0.11133688538484644,0.02932432272477264,8,3.616773015630315,1.5889228539751328,8,34225.0,0.0,8
part_graph_mpnn_v1,row1_pure_hybrid,0,1000,0.953239270910339,0.005640427786164304,8,0.9857536764705882,0.005874962531826984,8,0.9207248653500898,0.010145832195115898,8,0.9826658867092618,0.003974214091383737,8,0.7388297023448296,0.023997037063705002,8,0.0569055059817829,0.008114398122187047,8,0.07110315895195843,0.00870731532961865,8,19.015513979255047,0.26536708213377214,8,34225.0,0.0,8
part_graph_mpnn_v1,row1_pure_hybrid,0,2000,0.9664196159837364,0.004853933848416866,8,0.9517463235294118,0.011363548594232598,8,0.9810929084380611,0.0023159523609235185,8,0.9969723881052646,0.00045441089140439754,8,0.8926994980839184,0.005784322782134497,8,0.019250330331321657,0.001326676449485208,8,0.03296279946742831,0.0024615596837136103,8,39.48319637488021,1.1109484344968845,8,34225.0,0.0,8
part_graph_mpnn_v1,row1_pure_hybrid,0,3500,0.9749237231360228,0.0030023181187915056,8,0.9593290441176471,0.006623297949129,8,0.9905184021543986,0.0015720601846557487,8,0.9988027337562044,0.00012723597969237544,8,0.9349202962506741,0.00578375863120999,8,0.010289038958007366,0.0003491478737115235,8,0.013735445161046769,0.0010987135175320485,8,73.39100209376193,3.9606884597406995,8,34225.0,0.0,8
part_graph_mpnn_v1,row1_pure_hybrid,1000,1000,0.9227906111389799,0.010502501434781786,8,0.9354319852941176,0.029270892612270664,8,0.910149236983842,0.017497473908769032,8,0.9780501360525135,0.0037739792152005143,8,0.6842938938175988,0.025413275280344472,8,0.06103920942654022,0.00877125985859514,8,0.08850771981318437,0.015514747385893122,8,13.46815279648581,3.1990341317068025,8,34225.0,0.0,8
part_graph_mpnn_v1,row1_pure_hybrid,1000,2000,0.9637856096208681,0.005786458357442787,8,0.9880514705882353,0.007860624762130135,8,0.939519748653501,0.007339875876508942,8,0.9913261366036541,0.0026062664597620174,8,0.785551513971318,0.02018902947853516,8,0.03941998643762116,0.005092210632410239,8,0.06031369348970752,0.006290136395907964,8,55.552524765480484,2.279654450170786,8,34225.0,0.0,8
part_graph_mpnn_v1,row1_pure_hybrid,1000,3500,0.9776435358142359,0.00224830847838087,8,0.9772518382352942,0.006363094115789634,8,0.9780352333931778,0.0021067081862116642,8,0.9978135890801563,0.00022238507890791,8,0.8967708031458749,0.004345147671632993,8,0.018365863427334546,0.0007205074852330323,8,0.03400281853574609,0.0025149792891590904,8,112.49590510412963,2.1196391234798226,8,34225.0,0.0,8
part_graph_mpnn_v1,row1_pure_hybrid,2500,3500,0.9629036197064104,0.003519012341047369,8,0.9954044117647058,0.004282958621402312,8,0.9304028276481149,0.006910152261087183,8,0.9925670279332559,0.0011581526712825467,8,0.7672513291801206,0.01610575408463749,8,0.04435032521225153,0.0029234489126850117,8,0.0784844125838031,0.005389984593943137,8,87.140961192752,14.651118875412473,8,34225.0,0.0,8
part_graph_mpnn_v1,row2_hybrid_diverse_half,0,250,0.8746903959631429,0.022174703710053287,8,0.8664981617647058,0.06215097723825062,8,0.8828826301615799,0.028327942618459598,8,0.9510730224119495,0.012389456519213164,8,0.5882431212115561,0.033044691080604656,8,0.08387064689372259,0.013864735248768825,8,0.11041322294934025,0.030852904458044842,8,3.8040659948674147,1.48199481841451,8,34225.0,0.0,8
part_graph_mpnn_v1,row2_hybrid_diverse_half,0,500,0.9095941773814553,0.028911753224210104,8,0.8899356617647058,0.05501066378528465,8,0.9292526929982047,0.024260349299902045,8,0.9738529747976952,0.012358147947104593,8,0.6998821626182897,0.06219732163553518,8,0.052339383124165535,0.014510592772039765,8,0.06127649539730666,0.02575500008713941,8,8.351267145750171,4.174293683437707,8,34225.0,0.0,8
part_graph_mpnn_v1,row2_hybrid_diverse_half,0,1000,0.9712113624062731,0.003749023632558019,8,0.9717371323529411,0.007149057530378663,8,0.9706855924596051,0.004710360874531692,8,0.996188992947381,0.0006808895595992944,8,0.8676971784342261,0.015353410813073237,8,0.022387023843656935,0.0024780967458137987,8,0.03421173511104289,0.005124475450505988,8,24.94225139063201,0.6609437158948924,8,34225.0,0.0,8
part_graph_mpnn_v1,row2_hybrid_diverse_half,0,2000,0.9653596192179745,0.00558687768429267,8,0.9510569852941176,0.011328980564747682,8,0.9796622531418312,0.0019265400365530755,8,0.9966904236026771,0.000514962634217931,8,0.8868192557650524,0.00915507646626987,8,0.02399408544829553,0.0018643006691636532,8,0.04933960896200783,0.005716548003841933,8,46.75822605750727,1.9622128527456126,8,34225.0,0.0,8
part_graph_mpnn_v1,row2_hybrid_diverse_half,0,3500,0.9737253224337311,0.0015450795897503041,8,0.9551930147058824,0.0027682731935803687,8,0.9922576301615799,0.001112423158046789,8,0.9988663665645792,0.00014973285393407793,8,0.9398485536696013,0.005193497546526723,8,0.010036576426358223,0.0005021791905721256,8,0.01401468961109764,0.0007321272846364568,8,72.96162988549622,0.8503756602180622,8,34225.0,0.0,8
part_graph_mpnn_v1,row2_hybrid_diverse_half,1000,1000,0.9246391596921534,0.007630166751176861,8,0.9460018382352942,0.012426311314925782,8,0.9032764811490126,0.011223390319929201,8,0.9777405835819516,0.00284330482144087,8,0.6760384596194147,0.023442454952109563,8,0.06448197786943494,0.006633406874560214,8,0.0949483419552049,0.010142451650934864,8,15.537766338617075,4.336058685564395,8,34225.0,0.0,8
part_graph_mpnn_v1,row2_hybrid_diverse_half,1000,2000,0.966958586901996,0.0034626282142108137,8,0.9823069852941176,0.006659640048800319,8,0.9516101885098743,0.0053268119904040555,8,0.9943157441387687,0.0011134141308141747,8,0.8147326461508951,0.014363369405073845,8,0.03571075795724384,0.002387408646250291,8,0.06881724157671978,0.004379293994622862,8,41.44521856737265,2.768284070748046,8,34225.0,0.0,8
part_graph_mpnn_v1,row2_hybrid_diverse_half,1000,3500,0.9782140653052065,0.001753353446096627,8,0.98046875,0.005193508519318852,8,0.9759593806104129,0.0034692655479527765,8,0.997628569212694,0.0003551778613102762,8,0.8913366851963567,0.010136431862994136,8,0.020126834505174936,0.0015934467831774661,8,0.03829829085917568,0.003124577492980668,8,72.2754241249786,4.452770352025187,8,34225.0,0.0,8
part_graph_mpnn_v1,row2_hybrid_diverse_half,2500,3500,0.962556681671771,0.004103481249427002,8,0.9885110294117647,0.0063488536784331,8,0.9366023339317774,0.010483604357649041,8,0.9933206693387633,0.0005328845086054494,8,0.7788359155286948,0.024618777498554335,8,0.04364711884477051,0.0039064351092083826,8,0.0854478605786502,0.007389017223757296,8,67.25277096887294,8.057411370261578,8,34225.0,0.0,8
wide_mlp_control,baseline_random,0,250,0.8434028144471434,0.056064832244376556,5,0.8404411764705882,0.044922198217958655,5,0.8463644524236983,0.12136614549507978,5,0.9263868858247968,0.04818454693869307,5,0.5409254807293283,0.13302778954442657,5,0.10361413281311316,0.05894883831101197,5,0.13928275003415333,0.11951955254976354,5,0.16217409200035035,0.10296049959831932,5,10113.0,0.0,5
wide_mlp_control,baseline_random,0,500,0.888196351251452,0.019170405844335735,5,0.8654411764705883,0.034227723983641496,5,0.910951526032316,0.020940237744310773,5,0.9626221502402575,0.011722465260840007,5,0.640752469502163,0.04549834500254393,5,0.06553173468688185,0.012504911228222578,5,0.07828347524506449,0.028818337113807737,5,0.3782004500040784,0.1900398315008479,5,10113.0,0.0,5
wide_mlp_control,baseline_random,0,1000,0.9274418497201393,0.007199618266691899,5,0.9496323529411764,0.030912975014085162,5,0.9052513464991023,0.02508069195448453,5,0.9803369052962297,0.0036425508807107062,5,0.6847764183626086,0.03263214391496841,5,0.0637997223645607,0.01412390497413887,5,0.08807652403452412,0.02338903593201773,5,0.8276165667804889,0.4012668662544893,5,10113.0,0.0,5
wide_mlp_control,baseline_random,0,2000,0.9444770435104024,0.005286037204007965,5,0.9709558823529412,0.010349770779602351,5,0.9179982046678635,0.015455929016890423,5,0.9865804698225789,0.0023579023612123424,5,0.7240044467834089,0.03005807691442981,5,0.05354833471654118,0.009269927051600678,5,0.07934358708439766,0.014952352495623903,5,1.7850817083963193,0.5298415711335632,5,10113.0,0.0,5
wide_mlp_control,baseline_random,0,3500,0.9576357719928186,0.00933135206962109,5,0.98125,0.01082843858457586,5,0.9340215439856374,0.008877935567707591,5,0.9907463664325693,0.003301139650568612,5,0.7673375663524846,0.027185480530362197,5,0.04272095622270549,0.0068561466036128425,5,0.06543651847898344,0.00965937500657214,5,4.149702524591703,1.5120374515486747,5,10113.0,0.0,5
wide_mlp_control,row1_pure_hybrid,0,250,0.8524114874854789,0.034619437818175246,8,0.7987132352941176,0.09663794185889252,8,0.9061097396768402,0.03141257264007312,8,0.94492296820546,0.012343166628273797,8,0.5880150571848505,0.02531894908342208,8,0.07679043602839869,0.013685669771972695,8,0.08174964364957416,0.03133050683180809,8,0.15188706750632264,0.05662821029287526,8,10113.0,0.0,8
wide_mlp_control,row1_pure_hybrid,0,500,0.9191042398220509,0.019307083698433574,8,0.9308363970588235,0.03294110466444379,8,0.9073720825852782,0.031213091069718986,8,0.9722788362848506,0.009864509882093826,8,0.6796029241532227,0.06156307314992701,8,0.06778501335964203,0.016941858841867802,8,0.07751289523923197,0.02666005285366631,8,0.3988320938660763,0.19559724783589225,8,10113.0,0.0,8
wide_mlp_control,row1_pure_hybrid,0,1000,0.9721325427051432,0.003025723636602686,8,0.9905790441176471,0.009240283729123874,8,0.9536860412926391,0.007558099943436706,8,0.9949952847779597,0.0009037063498231636,8,0.8262553634422177,0.0182069891744767,8,0.03232239448780604,0.004506700095968224,8,0.04076724180116505,0.006896089053223985,8,1.1051728229867877,0.24381476995026044,8,10113.0,0.0,8
wide_mlp_control,row1_pure_hybrid,0,2000,0.9917436173302355,0.00426247665887259,8,0.9908088235294118,0.009526448081521564,8,0.9926784111310593,0.0013568121553306672,8,0.9996714195664801,7.843069081245798e-05,8,0.9624641509888062,0.003772974896775981,8,0.005913111285952351,0.0006308749981175363,8,0.008759700689748223,0.0019001177531185185,8,2.923616427120578,0.01468468302196007,8,10113.0,0.0,8
wide_mlp_control,row1_pure_hybrid,0,3500,0.9897816229274474,0.004039954685221267,8,0.9825367647058824,0.008677894769883586,8,0.9970264811490126,0.0010845877035161105,8,0.9998374114709843,2.8422659816327274e-05,8,0.9766470690299142,0.00439545048166838,8,0.003679499583050905,0.000389813037110854,8,0.005006601242617202,0.00048767356743591406,8,4.318070995133894,0.7088993649921878,8,10113.0,0.0,8
wide_mlp_control,row1_pure_hybrid,1000,1000,0.9218587050506918,0.014880529965625383,8,0.9312959558823529,0.02867945840661981,8,0.9124214542190305,0.02454896607324178,8,0.9774344860531735,0.006805017006088124,8,0.6884161717543387,0.046190962022912306,8,0.0610419373299078,0.014573084542903732,8,0.08141124362569012,0.02198321131795413,8,0.795293104252778,0.290274994235851,8,10113.0,0.0,8
wide_mlp_control,row1_pure_hybrid,1000,2000,0.9812269808057873,0.002576449036800354,8,0.9958639705882353,0.006037060888956201,8,0.9665899910233393,0.006933020285122689,8,0.9977248950522758,0.0005728184887289816,8,0.8692763195834643,0.020792525089071846,8,0.02117674057602533,0.0036790283093213797,8,0.02964810543203587,0.005937059703030749,8,2.727461693000805,0.40453595754230326,8,10113.0,0.0,8
wide_mlp_control,row1_pure_hybrid,1000,3500,0.9942804727927976,0.001294689007629178,8,0.9942555147058824,0.003018530444478111,8,0.9943054308797128,0.0011871218607761454,8,0.9998175068810065,3.3559025308660476e-05,8,0.9714051877300671,0.004430493477871644,8,0.004431524434302276,0.00047494552768388904,8,0.006919255449478088,0.0012245557364904554,8,5.025027072886587,0.03930957448556214,8,10113.0,0.0,8
wide_mlp_control,row1_pure_hybrid,2500,3500,0.9745580149699018,0.0026209345942972396,8,0.9977022058823529,0.0019027542996572105,8,0.9514138240574506,0.006463151163962749,8,0.9957757922233077,0.001051246257094156,8,0.8239535540153938,0.017301995747214107,8,0.029965644169750266,0.0034992886951831117,8,0.04621678304310456,0.005600608222776228,8,5.157518531254027,0.12289428994491378,8,10113.0,0.0,8
wide_mlp_control,row2_hybrid_diverse_half,0,250,0.8531480604472489,0.04207320476006253,8,0.8269761029411764,0.06722900643746134,8,0.8793200179533214,0.03486105687316814,8,0.9336100191661606,0.03301023076589863,8,0.5573602999826652,0.08067121851283819,8,0.08884048406840475,0.021857728218696967,8,0.11249638329797866,0.044563729026398956,8,0.10774384374235524,0.039536385585607146,8,10113.0,0.0,8
wide_mlp_control,row2_hybrid_diverse_half,0,500,0.9324120567773788,0.027411611519640364,8,0.91015625,0.058415383379863746,8,0.9546678635547576,0.006804775716340603,8,0.9860924412474258,0.005480054112659192,8,0.7777142666359596,0.030827812134179577,8,0.037480968225712216,0.004619134961255823,8,0.03629904145127266,0.0055995253543754675,8,0.5340210673748516,0.10013508281181421,8,10113.0,0.0,8
wide_mlp_control,row2_hybrid_diverse_half,0,1000,0.9855692753986693,0.005893288816985141,8,0.9857536764705882,0.012104070038331432,8,0.9853848743267505,0.0028599744678981165,8,0.9989461396233763,0.0004153593388827121,8,0.9298017764355048,0.011810685984175447,8,0.010566540735953313,0.0013539873369632428,8,0.013076215269225228,0.0025014702273941985,8,1.2333975626170286,0.3025231381003793,8,10113.0,0.0,8
wide_mlp_control,row2_hybrid_diverse_half,0,2000,0.9896815843146056,0.004996357113265788,8,0.9859834558823529,0.011243437250673697,8,0.9933797127468582,0.0018852514013835496,8,0.9996482662998997,0.00018145923181621515,8,0.9627049185051213,0.005735825002646703,8,0.006848991424397881,0.001114243523616187,8,0.01360766928205459,0.002325664389420315,8,3.0613255883581587,0.13257081257605594,8,10113.0,0.0,8
wide_mlp_control,row2_hybrid_diverse_half,0,3500,0.9874671213301299,0.004689557519764876,8,0.9777113970588236,0.009649172042257695,8,0.9972228456014363,0.0006672113166282517,8,0.9998288514659679,4.576322046770107e-05,8,0.9747457913175575,0.005023954306495861,8,0.0036585200063498267,0.00043809925523670363,8,0.004164368290327461,0.0005435401208795118,8,4.631404760621081,0.8013486371638714,8,10113.0,0.0,8
wide_mlp_control,row2_hybrid_diverse_half,1000,1000,0.9224752316770515,0.01551133235458323,8,0.9168198529411765,0.036098881534235065,8,0.9281306104129264,0.01020592998458534,8,0.9791342142781709,0.003539866347321553,8,0.711637523175991,0.020866146549046914,8,0.051594077350109346,0.005213101380273861,8,0.06545472146793509,0.01020178760320471,8,0.8653899480123073,0.2852537214838566,8,10113.0,0.0,8
wide_mlp_control,row2_hybrid_diverse_half,1000,2000,0.9858500023101701,0.0021988771521075272,8,0.9905790441176471,0.004331988363005169,8,0.981120960502693,0.004806373286219822,8,0.9987413182985267,0.0001915244840028201,8,0.9165650366274988,0.016848379315944084,8,0.014573354865187816,0.0015037890061420306,8,0.025961139351769906,0.0029534578603417727,8,3.2438463906291872,0.20232647785136576,8,10113.0,0.0,8
wide_mlp_control,row2_hybrid_diverse_half,1000,3500,0.995165556684972,0.0019221039852090152,8,0.9967830882352942,0.002552812775108119,8,0.9935480251346499,0.0019295719397030675,8,0.9998412789431301,5.8307985968280174e-05,8,0.9696486173620659,0.009005461264499604,8,0.004779506925392069,0.000804351706883467,8,0.008733104572872397,0.0012461183305785759,8,4.992009479392436,0.34774208230881853,8,10113.0,0.0,8
wide_mlp_control,row2_hybrid_diverse_half,2500,3500,0.9722534141012779,0.007583819664563785,8,0.9901194852941176,0.011328980564747699,8,0.9543873429084381,0.006041706587922471,8,0.9952586854142464,0.0016810955912334913,8,0.8277465735294811,0.022094188657705384,8,0.03143726894419169,0.0037996011148199,8,0.056468859664402946,0.0061914267102730885,8,4.9152931249991525,0.6693027485367048,8,10113.0,0.0,8
