base_size,total_labels,seed_split,bac_row1,bac_row2,delta_bac
1000,3000,4,0.9937427394656246,0.9945496488541556,0.0008069093885310075
1000,3250,4,0.9913863660365403,0.9931816981729855,0.0017953321364452268
1000,3500,4,0.9892379079100222,0.9926899619812019,0.0034520540711796555
1000,1000,5,0.911388478191995,0.911388478191995,0.0
1000,1250,5,0.9522718872108987,0.9512455116696589,-0.0010263755412398545
1000,1500,5,0.9687516501214489,0.9804378102228324,0.011686160101383458
1000,1750,5,0.9836439961981203,0.9903979432886261,0.0067539470905058074
1000,2000,5,0.9837182516633224,0.9912048526771571,0.007486601013834693
1000,2250,5,0.9899276586756786,0.990911131059246,0.0009834723835674408
1000,2500,5,0.9929308797127468,0.9932031497518217,0.00027227003907481784
1000,2750,5,0.9936948859436054,0.9933368095891857,-0.00035807635441975627
1000,3000,5,0.995939051114162,0.9953780098215228,-0.0005610412926392305
1000,3250,5,0.9948862736297391,0.9955809747597424,0.0006947011300032502
1000,3500,5,0.994191572499736,0.995132141725631,0.0009405692258950271
1000,1000,6,0.9056064526349139,0.9056064526349139,0.0
1000,1250,6,0.961623125462034,0.9560655164220087,-0.005557609040025335
1000,1500,6,0.9818965175836942,0.9727696958496146,-0.009126821734079638
1000,1750,6,0.9860003696272046,0.9831951631640089,-0.0028052064631957085
1000,2000,6,0.989430972119548,0.9897939988383145,0.0003630267187665348
1000,2250,6,0.99225763016158,0.9909804361601013,-0.001277194001478632
1000,2500,6,0.9917873455486323,0.9941437189777167,0.0023563734290843463
1000,2750,6,0.9914556711373957,0.9953994614003591,0.00394379026296332
1000,3000,6,0.9934061146900413,0.995265801562995,0.0018596868729537919
1000,3250,6,0.9920596155877073,0.9953565582426867,0.0032969426549793734
1000,3500,6,0.9939886075615165,0.9893501161685501,-0.0046384913929664595
1000,1000,7,0.8879055998521491,0.8879055998521491,0.0
1000,1250,7,0.9549170318935474,0.9561463723730066,0.0012293404794592178
1000,1500,7,0.9700123429084381,0.9829971485901363,0.012984805681698242
1000,1750,7,0.9850548500369627,0.9876356399831028,0.002580789946140083
1000,2000,7,0.9902857350300982,0.9880894233815609,-0.0021963116485372858
1000,2250,7,0.9917229908121238,0.9912741577780124,-0.0004488330341113622
1000,2500,7,0.9944803437533003,0.9923962403632908,-0.0020841033900095285
1000,2750,7,0.9961634676312177,0.9951535933044673,-0.0010098743267503707
1000,3000,7,0.9950413850459394,0.9923054836835992,-0.002735901362340254
1000,3250,7,0.9950199334671033,0.9926899619812019,-0.0023299714859014165
1000,3500,7,0.9920381640088711,0.9911883514626677,-0.0008498125462034212
1000,1000,8,0.903213776533953,0.903213776533953,0.0
1000,1250,8,0.9571661474284507,0.9667797549899673,0.009613607561516524
1000,1500,8,0.972999062731017,0.9688523075298342,-0.004146755201182795
1000,1750,8,0.9880630214383779,0.9795450945189565,-0.008517926919421326
1000,2000,8,0.987549833667758,0.9854178767557292,-0.0021319569120287207
1000,2250,8,0.9881801800612525,0.9908946298447565,0.0027144497835039916
1000,2500,8,0.9942559272362446,0.9951750448833034,0.0009191176470588758
1000,2750,8,0.9953994614003591,0.9951535933044673,-0.00024586809589177694
1000,3000,8,0.9932031497518217,0.9904672483894814,-0.002735901362340254
1000,3250,8,0.9928236218185659,0.9932939064315134,0.00047028461294751356
1000,3500,8,0.9905151019115007,0.9938549477241525,0.003339845812651787
1500,1500,1,0.947126808533108,0.947126808533108,0.0
1500,1750,1,0.9773388821417257,0.9709908649276586,-0.006348017214067081
1500,2000,1,0.9795401441546099,0.9775682490231281,-0.001971895131481771
1500,2250,1,0.9790533583271729,0.9845152603231597,0.00546190199598684
1500,2500,1,0.9756013042559932,0.986363396345971,0.010762092089977804
1500,2750,1,0.9930001848136023,0.9930430879712746,4.290315767230268e-05
1500,3000,1,0.9930430879712746,0.9941437189777167,0.0011006310064420877
1500,3250,1,0.9936734343647693,0.9932939064315134,-0.0003795279332559076
1500,3500,1,0.9961634676312177,0.9958053912767979,-0.00035807635441975627
1500,1500,2,0.9528494297180272,0.9528494297180272,0.0
1500,1750,2,0.9677417757946984,0.9762861046573028,0.008544328862604367
1500,2000,2,0.986203334565424,0.9754412424754462,-0.010762092089977804
1500,2250,2,0.9883996462139614,0.9835581898827754,-0.004841456331185934
1500,2500,2,0.9896124854789312,0.9836968000844861,-0.0059156853944450916
1500,2750,2,0.9892065556024923,0.9914292691942127,0.0022227135917204377
1500,3000,2,0.99483842010772,0.993358261168022,-0.0014801589396979953
1500,3250,2,0.9927543167177104,0.9935612261062414,0.0008069093885310075
1500,3500,2,0.9900877204562256,0.9945496488541556,0.004461928397930026
1500,1500,3,0.9286900015841166,0.9286900015841166,0.0
1500,1750,3,0.9705684338367304,0.9726096340690675,0.002041200232337115
1500,2000,3,0.9787381851304255,0.983729802513465,0.004991617383039437
1500,2250,3,0.9839162662371951,0.9875927368254304,0.003676470588235281
1500,2500,3,0.9889177843489281,0.9921239703242158,0.0032061859752877675
1500,2750,3,0.9891422008659838,0.9944803437533003,0.005338142887316488
1500,3000,3,0.9929308797127468,0.9918781022283241,-0.0010527774844227844
1500,3250,3,0.9947955169500475,0.9946140035906643,-0.0001815133593832119
1500,3500,3,0.9950199334671033,0.9942559272362446,-0.0007640062308587048
1500,1500,4,0.9333763464991023,0.9333763464991023,0.0
1500,1750,4,0.9703176153764917,0.9793371792163903,0.009019563839898548
