row,base_size,total_labels,n_seeds,bac_mean,bac_std,bac_min,bac_max,acc_mean,f1_mean,mcc_mean,auc_mean
row1_uncertainty_disagreement,2000,3500,8,0.9894660372003379,0.001928760916753438,0.9874854789312494,0.9930430879712746,0.988775,0.9721191967050765,0.9452971686318934,0.9994129177282447
row1_uncertainty_disagreement,2500,2500,8,0.9659610884861125,0.006031757299606224,0.9526778170873376,0.9712581846023868,0.958925,0.9073246612391438,0.8261053877806765,0.9946652089218766
row1_uncertainty_disagreement,2500,2750,8,0.9776092957941704,0.007576349218508368,0.9598327436899355,0.9833717261590453,0.9689,0.9280421639209241,0.864056164465103,0.9973039078176154
row1_uncertainty_disagreement,2500,3000,8,0.9792462162715176,0.0064301132647791885,0.9699743901151126,0.9859310645263492,0.9739749999999999,0.9387234650027609,0.8830779549943781,0.9975177532441387
row1_uncertainty_disagreement,2500,3250,8,0.9839352426338579,0.004139264072634117,0.9745600776217129,0.988084473017214,0.9763999999999999,0.9441842603570796,0.8935027011879659,0.9983711238647165
row1_uncertainty_disagreement,2500,3500,8,0.9871839192364558,0.0028562643881810774,0.9816506494878023,0.9911140959974654,0.98255,0.957737760911746,0.91830086550589,0.9989502649269986
row2_diverse_uncertainty,0,250,8,0.8075248838314499,0.040251259586868496,0.7438499973598056,0.8749075931988595,0.874825,0.7434623021515447,0.5113662329779167,0.9089038593865508
row2_diverse_uncertainty,0,500,8,0.898813727690358,0.020677571279891085,0.8568008105396557,0.9210499392755307,0.9260750000000001,0.8392525952309099,0.6951914084364805,0.9730537230040132
row2_diverse_uncertainty,0,750,8,0.9562367165223361,0.006822993608525345,0.9432985267715703,0.9634234079628261,0.971975,0.9319671000541213,0.8666532321048999,0.9951494164345496
row2_diverse_uncertainty,0,1000,8,0.9789163982469109,0.0040170953801023515,0.971924833667758,0.9856208416939487,0.983275,0.9587552225499639,0.9189998265314696,0.9982739729644101
