base_size,seed_split,total_labels,delta_balanced_accuracy,delta_accuracy,delta_macro_f1,delta_mcc,delta_recall_blocked,delta_recall_assemblable,delta_roc_auc,delta_brier
1500,4,2250,-0.0025114848452847394,-0.0015999999999999348,-0.003726382092593794,-0.007192473790952891,-0.003676470588235281,-0.0013464991023339756,-0.0003386874273947349,0.0017155294056573657
1500,4,2500,-0.0046384913929664595,0.0018000000000000238,0.004049230239086765,0.007259681394195083,-0.012867647058823595,0.0035906642728904536,-5.2803886365970776e-05,-0.0001836926161037592
1500,4,2750,-0.004103852043510381,-0.0030000000000000027,-0.007433522295302808,-0.014616357465827234,-0.005514705882352922,-0.0026929982046678402,-0.00021286566691314235,0.0018158919380494454
1500,4,3000,0.0017474786144260346,-0.0011999999999999789,-0.0028248523167568873,-0.005243685045894342,0.005514705882352922,-0.0020197486535008524,-0.00012870947301724112,0.0013500668087096865
1500,4,3250,-0.001458707360861844,-0.0026000000000000467,-0.006269670887940837,-0.012045307673762218,0.0,-0.002917414721723466,-0.00020337746858178907,0.0017145732021571066
1500,4,3500,0.0022870683282288917,0.0011999999999999789,0.002974377247667137,0.005882069951624214,0.003676470588235281,0.0008976660682226134,-4.4553279121339884e-05,0.0011969086371529354
1500,5,1500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1500,5,1750,-0.008608683599112932,-0.0023999999999999577,-0.00584361916558529,-0.012384982096315444,-0.016544117647058876,-0.0006732495511669878,-0.0008687889428662388,0.0014603525778256084
1500,5,2000,0.0002937216179110802,0.0033999999999999586,0.007287764865426594,0.013088415260758435,-0.003676470588235281,0.0042639138240574415,-3.34149593409494e-05,-0.0011864971597398237
1500,5,2250,0.013022758475023766,0.00019999999999997797,0.0014452189571498852,0.0045172594139272215,0.02941176470588236,-0.003366247755834828,0.0009195301774209685,-0.00039284359558946526
1500,5,2500,-0.018360901362340365,-0.00539999999999996,-0.013775147878849592,-0.027994488118890937,-0.03492647058823528,-0.0017953321364453378,-0.0005202007867781688,0.0007605799176877912
1500,5,2750,0.0047292480726581765,-0.000200000000000089,-0.0001573101413701039,0.0002520999980355487,0.011029411764705954,-0.0015709156193896012,0.00019347673988800995,-0.00030567114369659497
1500,5,3000,-0.009121871369732748,0.0010000000000000009,0.0018405971022377177,0.0025550163244429935,-0.022058823529411797,0.0038150807899461903,-0.00040345469426550373,0.0006686696649653
1500,5,3250,-0.008095495828493005,-0.005799999999999916,-0.014011216593476927,-0.02732980923156103,-0.011029411764705954,-0.005161579892280055,-0.000686863053120712,0.0027198523070506124
1500,5,3500,-0.0028481096208681222,-0.0021999999999999797,-0.005462423412794015,-0.010741281188213936,-0.003676470588235281,-0.0020197486535008524,-3.630267187659797e-05,0.0002631930621076854
1500,6,1500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1500,6,1750,-0.003702872531418322,-0.006599999999999939,-0.013008476795651647,-0.02256607004336575,0.0,-0.007405745062836644,-0.0011843746699757851,0.004458453262906083
1500,6,2000,0.0058513306579365265,0.0018000000000000238,0.004423043485293543,0.009108786222257192,0.011029411764705954,0.0006732495511669878,0.0003642643098531462,-0.0006338557161798264
1500,6,2250,0.008737393072130062,-0.006000000000000005,-0.012655709065767962,-0.02171506900917819,0.02757352941176472,-0.010098743267504484,0.00021286566691303133,0.002669625568068195
1500,6,2500,0.0046648933361495,0.0040000000000000036,0.009346833527991372,0.01786476403439452,0.005514705882352922,0.0038150807899460792,0.00034900068645049576,-0.0021358453900524686
1500,6,2750,0.004103852043510381,0.0030000000000000027,0.0069263601622651105,0.013245810291023452,0.005514705882352922,0.0026929982046678402,0.00012705935156831494,-0.002180489033263717
1500,6,3000,0.0026929982046678402,0.0048000000000000265,0.0112895161576132,0.021356295988922747,0.0,0.0053859964093356805,0.0002000772256838257,-0.00077311841955904
